first_name,last_name,phone,email,address,customer_type
Sean,Martinez,3583624921,sean.martinez1057@example.com,"3878 Jones Cliff Apt. 593, Paulahaven, TX 77109",Regular
Christopher,Brown,4825627396,christopher.brown3240@example.com,"20992 Guerrero Shore Suite 842, Olsonville, MD 29629",Premium
Randy,Gonzales,0975066991,randy.gonzales7266@example.com,"Unit 6859 Box 4416, DPO AA 75455",Regular
Joel,Garcia,1568540262,joel.garcia2111@example.com,"363 Jerry Land, New Markburgh, FL 78448",Wholesale
Donna,Patterson,6130739871,donna.patterson1507@example.com,"3007 Patton Via Suite 774, Lake Pamelachester, GU 98578",Wholesale
Mallory,Reed,8316332533,mallory.reed5433@example.com,"8660 Key Ferry Suite 076, Simmonsfurt, OK 84483",Regular
Emily,Smith,2610689655,emily.smith2008@example.com,"4141 Emily Bridge Suite 396, Zacharyborough, MD 76924",Regular
Kristin,Hughes,0182087163,kristin.hughes700@example.com,"1918 Angelica Walks, New Amandaberg, CT 54675",Regular
Martin,Davis,7576018086,martin.davis7553@example.com,"9152 Gary Coves, Brennanmouth, WY 98734",Regular
Christopher,Vaughan,1319749313,christopher.vaughan830@example.com,"55937 Hopkins Circles Apt. 825, Molinachester, SC 44745",Wholesale
Daniel,Lewis,7271548362,daniel.lewis2753@example.com,"0334 Smith Mountains, Victoriachester, PR 83692",Premium
Susan,Alexander,4465448218,susan.alexander9403@example.com,"Unit 2125 Box 5887, DPO AA 37135",Regular
Lori,Yoder,0315134650,lori.yoder7097@example.com,"387 Carter Overpass Apt. 341, West Julie, SD 68479",Regular
Mary,Weeks,4106572997,mary.weeks6472@example.com,"067 Michelle Rest, East Tiffany, NV 89643",Regular
Tony,Scott,0843971182,tony.scott8129@example.com,"93582 Fitzgerald Crescent Suite 320, North Elizabeth, NE 52586",Regular
Ralph,Santana,1847887978,ralph.santana484@example.com,"579 Miller Highway Apt. 794, Joneston, MS 77690",Regular
Jeanette,Bentley,9510832786,jeanette.bentley6271@example.com,"00326 Brown Forks Apt. 524, North Josephburgh, AZ 96751",Regular
Scott,Russell,3352949576,scott.russell6991@example.com,"84929 Brown Trail, Jamiechester, ND 58725",Regular
Raymond,Thomas,6762135456,raymond.thomas2832@example.com,"Unit 1538 Box 3489, DPO AP 93984",Regular
Michelle,Sanchez,2008590400,michelle.sanchez5800@example.com,"Unit 7036 Box 4237, DPO AP 33039",Premium
Jeff,Harris,4147189762,jeff.harris3518@example.com,"292 Austin Cove Suite 274, North Jeanette, MH 11890",Regular
Rebecca,Wang,7963132404,rebecca.wang3067@example.com,"519 Myers Orchard Apt. 457, South Leslieside, MH 90839",Regular
Ryan,Romero,3785771712,ryan.romero4506@example.com,"917 Griffith Neck, Lake Michellefort, SC 01983",Premium
Aaron,Jackson,9624452784,aaron.jackson4586@example.com,"064 Villanueva Junctions Suite 918, Danielsport, PA 85845",Regular
William,Terry,2039226868,william.terry7308@example.com,"785 Murphy Squares Suite 530, West Julie, MT 38232",Wholesale
Jamie,Bartlett,3222575041,jamie.bartlett2436@example.com,"509 Massey Island, Tammymouth, IN 13351",Wholesale
Justin,Hudson,6224776038,justin.hudson568@example.com,"02458 Nelson Roads, Riosbury, PA 79537",Wholesale
Mary,Salazar,3933833876,mary.salazar4027@example.com,"982 Hunt Mission Apt. 868, South Michaelberg, IA 44098",Premium
Benjamin,Stokes,7873521998,benjamin.stokes4836@example.com,"33429 Brown Locks Suite 226, Lopezland, MH 07916",Regular
Shannon,Alexander,8673971819,shannon.alexander8174@example.com,"993 Antonio Forge Suite 406, West Donald, DE 07753",Premium
Jenna,Allen,8773651884,jenna.allen6751@example.com,"1329 Smith Freeway Suite 724, Powellborough, PA 72686",Regular
Michael,Cannon,8500728438,michael.cannon9023@example.com,"9245 Sarah Circles Suite 904, Adkinsstad, VA 80108",Regular
Tony,Nelson,5364996107,tony.nelson7849@example.com,"22264 Cross Corner Suite 330, East Tylerberg, NH 48121",Premium
Judy,Chase,6976938051,judy.chase1000@example.com,"901 Black Well Apt. 207, Monicaton, AK 53263",Regular
Cheryl,Townsend,5585939224,cheryl.townsend1438@example.com,"USNV White, FPO AE 17169",Regular
Cody,Paul,4139995176,cody.paul4584@example.com,"81569 Matthews Canyon, Smithchester, PA 48910",Regular
Jeanette,Smith,3611287408,jeanette.smith6276@example.com,"699 Marissa Drive, West Leeside, NV 68585",Premium
Brandy,Todd,2893028405,brandy.todd2249@example.com,"0831 Edward Lodge Apt. 485, Nguyenside, CA 72319",Regular
Teresa,Nelson,9386547192,teresa.nelson6869@example.com,"8705 James Fork Apt. 056, New Deborahport, KY 82571",Regular
Peter,Rodriguez,1235066566,peter.rodriguez3268@example.com,"Unit 9085 Box 5765, DPO AA 70995",Premium
Patricia,Lewis,9391947437,patricia.lewis8615@example.com,"2196 Brittany Burg, South Roberto, WY 36151",Premium
Tyler,Blankenship,2432111902,tyler.blankenship4083@example.com,"81330 Connor Greens Suite 237, East Kyleborough, AS 26202",Premium
Joan,White,4256568668,joan.white8908@example.com,"589 Mccall Squares, New Darrell, NJ 49321",Regular
Michelle,Brown,5438578180,michelle.brown320@example.com,"Unit 4914 Box 8815, DPO AP 99813",Regular
Megan,Mcgrath,4466199541,megan.mcgrath6267@example.com,"6266 Herrera Lake Suite 553, Robinsonfort, NE 57328",Regular
Michael,Oliver,9902344238,michael.oliver5884@example.com,"8491 Davis Lights Apt. 883, Robinsonmouth, ND 08339",Regular
Donna,Walton,1513135611,donna.walton7860@example.com,"3447 Sean Summit Apt. 391, Gallagherland, RI 92111",Regular
Teresa,Russell,2588584313,teresa.russell8922@example.com,"7407 Chelsea Drive Suite 175, Petersonfort, OR 75439",Wholesale
Lisa,Brown,8344251180,lisa.brown7941@example.com,"241 Weeks Passage, Youngside, KS 01295",Wholesale
Carl,Simmons,7064914453,carl.simmons5637@example.com,"56914 Everett Coves, Cohenport, CA 46468",Regular
Nicole,Perez,6840913417,nicole.perez9268@example.com,"95714 Garcia Prairie Suite 149, Markborough, ND 64246",Premium
Meredith,Reyes,7296618084,meredith.reyes8232@example.com,"482 Reeves Flat Apt. 990, Reillyport, VA 50985",Wholesale
Joshua,Peterson,0060451990,joshua.peterson5270@example.com,"02763 Lindsey Motorway, East Jamie, NM 29596",Premium
Marissa,Austin,0432605904,marissa.austin6364@example.com,"65493 Tammy Via, Michelleshire, NH 25382",Regular
Kayla,Bridges,3599642606,kayla.bridges4431@example.com,"74051 Pena Gardens Apt. 641, New Christinaland, UT 26730",Regular
Ryan,Barnes,2542600628,ryan.barnes2947@example.com,"57993 Bradshaw Hills Suite 892, West Caleb, NJ 37034",Regular
Michelle,Morris,9775655128,michelle.morris428@example.com,"Unit 3836 Box 7665, DPO AA 08133",Premium
Jason,Moss,2213387534,jason.moss5225@example.com,"4574 Christine Pike, New Heather, MN 20252",Wholesale
Nathan,Mitchell,9353521517,nathan.mitchell9784@example.com,"8992 Harrison Knolls, Chanchester, MH 14315",Regular
Andre,Williams,0302212395,andre.williams3589@example.com,"832 Eric Knoll Suite 142, South Lori, SC 17941",Premium
Robert,Kidd,1445371504,robert.kidd481@example.com,"8801 Danielle Trace Apt. 326, Jacobburgh, VT 90434",Regular
Phillip,Morgan,6903369310,phillip.morgan4603@example.com,"38154 Morgan Motorway, Kimburgh, SC 50433",Regular
Adam,White,5640930999,adam.white960@example.com,"507 Simpson Port, Hudsonshire, IL 88041",Regular
Alicia,Rodriguez,9487461231,alicia.rodriguez7729@example.com,"5175 Escobar Mission, West James, GA 62565",Regular
Austin,Wagner,6686858431,austin.wagner8675@example.com,"PSC 0651, Box 4947, APO AE 80931",Regular
Sarah,Gross,3105577103,sarah.gross5857@example.com,"88958 Bishop Rest Apt. 584, West Rachel, ID 13585",Regular
Jose,Hill,2125860620,jose.hill9569@example.com,"99915 Lauren Hollow Apt. 405, New Michaelland, VT 32238",Regular
Emily,Mendoza,2963641226,emily.mendoza3814@example.com,"392 Peterson Rapid Suite 042, Anthonyland, NH 37617",Regular
Jean,Hill,3968527682,jean.hill2616@example.com,"24661 Stephenson Tunnel, New Lindatown, GA 01550",Regular
Cathy,Wilkinson,9635159117,cathy.wilkinson1641@example.com,"53379 Smith Loaf, West Rachaelbury, NH 63231",Wholesale
Samantha,Pierce,5371720153,samantha.pierce4061@example.com,"6964 Gallagher Cliff, East Chad, CT 47265",Regular
Christopher,Perry,9484226631,christopher.perry3952@example.com,"49131 Nicholson Route, Jamesfurt, NE 65530",Premium
Christopher,Morales,3514522823,christopher.morales4367@example.com,"297 Jennifer Ranch Suite 577, Andreabury, MI 23606",Regular
David,Lawson,6406412315,david.lawson8744@example.com,"307 Smith Locks Apt. 270, Lake Joseph, DE 33621",Regular
Curtis,Smith,2696364272,curtis.smith917@example.com,"USNV Sutton, FPO AA 27069",Regular
Paul,Barnes,9674672698,paul.barnes3595@example.com,"333 Tracy Trail, Port Cody, NV 00653",Regular
George,Dodson,1996149491,george.dodson9433@example.com,"6160 Amy Prairie Suite 260, Robertsonburgh, MP 21169",Premium
Tara,Ellis,6141096615,tara.ellis6364@example.com,"578 Rhonda Parkways, Lauraton, NE 75009",Regular
Alexis,Brown,4711202730,alexis.brown5814@example.com,"951 Brittany Drives Apt. 722, North Kristine, IA 49219",Premium
Jill,Hernandez,9895111399,jill.hernandez2847@example.com,"278 Price Mill Apt. 360, Ianshire, WI 50726",Regular
Lisa,Chang,5144486574,lisa.chang2886@example.com,"8148 Pacheco Ridges, New Williammouth, FL 07101",Regular
Glen,Lawrence,1300843391,glen.lawrence3876@example.com,"79633 Connie Alley, Mullinsview, OK 45034",Regular
Brian,Campbell,2719298028,brian.campbell9708@example.com,"69362 Rivas Pike Suite 163, East William, ID 64728",Regular
Alexis,Mccullough,7410376226,alexis.mccullough5211@example.com,"58385 Leah Fort Suite 781, South Justinview, VT 57350",Wholesale
Robert,Mason,1329010291,robert.mason5879@example.com,"581 Margaret Center, West Patrickberg, ID 98220",Regular
Nathan,Wu,8289014081,nathan.wu9693@example.com,"7660 Shawn Locks, South Allison, SC 73213",Regular
Angela,Pitts,1819383477,angela.pitts463@example.com,"3080 Whitney Expressway Apt. 311, Maryburgh, ME 82954",Regular
Norma,Davis,3044469789,norma.davis5762@example.com,"9001 Barnes Stravenue, East Joshua, AL 08520",Wholesale
Jonathan,Montgomery,1303076617,jonathan.montgomery9301@example.com,"464 Laura Burgs Suite 284, New Danielfurt, OK 52037",Regular
Cassandra,Perez,4405572477,cassandra.perez9235@example.com,"62091 Smith Shore Suite 941, Fitzgeraldburgh, VI 25892",Regular
Carlos,Hanson,7066863721,carlos.hanson2329@example.com,"404 Williams Way Suite 712, Stewartstad, MS 91327",Premium
Joshua,Becker,6667157111,joshua.becker9226@example.com,"589 Kathy Port, Henryshire, AS 24849",Regular
Linda,Henson,5525761503,linda.henson3085@example.com,"086 William Spring Apt. 043, Stephanieburgh, OR 79526",Regular
Morgan,Randall,3210133989,morgan.randall8065@example.com,"37658 Bass Shoals, North Patriciaton, FM 44953",Wholesale
Ryan,Fitzgerald,5787090959,ryan.fitzgerald8883@example.com,"6369 Kimberly Track, New Kathyhaven, MT 35460",Premium
Alyssa,Fernandez,2696163677,alyssa.fernandez5064@example.com,"942 Dean Knolls Suite 897, Lake Danaville, UT 18622",Regular
Jonathan,Collier,7050875505,jonathan.collier2877@example.com,"886 Black Ramp, Michelleville, IN 75733",Wholesale
Daniel,Ray,0741420134,daniel.ray8036@example.com,"140 Myers Inlet, Patelborough, WY 47387",Regular
Mary,Mcintosh,3627330890,mary.mcintosh622@example.com,"8432 Tiffany Canyon Suite 496, Garciamouth, AS 94604",Regular
Elizabeth,Brown,9099199846,elizabeth.brown1479@example.com,"10356 Lucas Square Suite 210, East Alishastad, NH 99867",Regular
Rose,Garza,5000444156,rose.garza921@example.com,"USNV Acosta, FPO AE 65627",Regular
Nathan,Moore,0217589283,nathan.moore3812@example.com,"37607 Adam Village, East Patricia, KY 68581",Wholesale
Tina,Lee,3775677946,tina.lee9858@example.com,"1484 Robert Points, South Scottfort, VI 83544",Regular
Savannah,Kim,8578564519,savannah.kim3585@example.com,"6829 Davis Key, East Elizabeth, NM 27737",Regular
Mark,Miller,7863414487,mark.miller327@example.com,"97103 Alexandria Mill Apt. 779, Schmittchester, TN 71196",Regular
William,Boyd,7420505784,william.boyd8626@example.com,"46518 Mathews Trail Apt. 531, North Kelly, CA 89191",Regular
Michele,Joseph,9879086865,michele.joseph7832@example.com,"70593 Ford Coves, Mikeburgh, HI 51312",Regular
Kyle,Rojas,6552957873,kyle.rojas12@example.com,"22711 Denise Parkway, North Douglasview, PA 68506",Premium
Brett,Cortez,7555773432,brett.cortez5436@example.com,"21836 Carpenter Stream, Cindybury, MI 77521",Premium
William,Smith,6987329758,william.smith3301@example.com,"370 Jordan Hills, Sweeneyhaven, KY 46073",Regular
Anne,Madden,9066094783,anne.madden2138@example.com,"PSC 6465, Box 8899, APO AP 65997",Regular
Gregory,Adams,6312842092,gregory.adams5583@example.com,"811 Devon Falls, West Dianaberg, SD 90253",Regular
William,Miller,8405416523,william.miller2908@example.com,"7519 Karen Ford Apt. 260, Allenmouth, NY 98406",Regular
Justin,Martin,4846431032,justin.martin5302@example.com,"USNV Shepherd, FPO AE 59036",Regular
Jennifer,Benjamin,3058582196,jennifer.benjamin976@example.com,"USCGC Gardner, FPO AE 36078",Regular
Jamie,Buck,2558898392,jamie.buck360@example.com,"25706 Leach Mount Suite 924, Priscillamouth, ME 96986",Premium
Margaret,Harrison,1131568731,margaret.harrison2421@example.com,"9639 Burch Pines Suite 583, Port Alexandershire, AL 25716",Wholesale
Melody,Peters,8726327502,melody.peters9612@example.com,"10238 Olsen Walk Apt. 736, Peckport, OK 65202",Premium
Bobby,Wong,9901964335,bobby.wong2321@example.com,"11187 Glenda Avenue, New Monicaburgh, DC 07717",Regular
Michael,Anderson,0893956089,michael.anderson1818@example.com,"1014 Boyer Falls, Lisastad, MH 74590",Regular
Christina,Garcia,7390665068,christina.garcia8623@example.com,"27316 John Keys Apt. 245, South Lynnborough, DC 97755",Premium
Steven,Conley,5241694564,steven.conley5979@example.com,"469 Joshua Station Suite 000, Port Heidiborough, WV 58644",Premium
Jose,West,7107382322,jose.west1189@example.com,"23345 Darrell Harbor Apt. 776, Stevenchester, GU 57791",Premium
Christian,Hale,0059118624,christian.hale6121@example.com,"8914 David Radial, Stuartbury, CO 42448",Regular
Tara,Bailey,8008757575,tara.bailey6482@example.com,"823 Brown Streets, Joshuafurt, ND 84151",Premium
Luis,Garcia,8138541842,luis.garcia9602@example.com,"USNV Ewing, FPO AA 06521",Regular
Cameron,Hensley,3370106536,cameron.hensley1656@example.com,"27931 Amanda Wells Suite 277, Roberttown, NE 91620",Regular
Andrew,Wilson,9609566118,andrew.wilson5515@example.com,"075 Torres Lake, North Brenda, MD 29757",Premium
Vanessa,Vazquez,1492896918,vanessa.vazquez4945@example.com,"634 Keller Union Suite 422, South Lisashire, MH 75655",Regular
Elizabeth,Morgan,8300358087,elizabeth.morgan5286@example.com,"108 Cameron Highway Apt. 192, Hardyburgh, NV 58498",Regular
William,Clark,7932818167,william.clark2236@example.com,"34020 Wiggins Mews, South Larrymouth, WV 34804",Regular
Daniel,Sims,8480000013,daniel.sims2581@example.com,"904 Christopher Stream Apt. 921, Donnaside, VI 95732",Regular
Nichole,Carpenter,7244376456,nichole.carpenter7158@example.com,"8336 Oliver Mills, Tonyton, SC 77905",Regular
Damon,Robertson,9290833826,damon.robertson7983@example.com,"126 Jenkins Ridges Apt. 699, Lake Jennifer, NH 59878",Wholesale
Emily,Leonard,6574865977,emily.leonard5199@example.com,"80075 Jessica Loop Apt. 337, Port Rachel, OK 31801",Premium
Joshua,Barton,2678865707,joshua.barton2855@example.com,"52173 Carl Forge Apt. 587, Port Courtney, NC 02474",Regular
Tonya,Bird,9557693088,tonya.bird9208@example.com,"9919 Robert Field, West Joycebury, WI 40682",Regular
Kelly,Miller,4708486711,kelly.miller5847@example.com,"634 Roberto Village Apt. 941, Mahoneyfurt, NH 23897",Regular
Joseph,Wagner,2870132156,joseph.wagner3658@example.com,"717 Adrian Turnpike, Jennifershire, AS 78958",Regular
Eric,Zamora,1898022131,eric.zamora9650@example.com,"46117 Kenneth Orchard, Rhondaview, MT 45779",Regular
Michael,Murphy,3355916491,michael.murphy2873@example.com,"3386 Hicks Isle, North Seanport, KS 27867",Regular
Mark,Lam,0191653647,mark.lam6200@example.com,"8134 Kyle Junctions Apt. 448, Hillshire, CA 90295",Regular
Lori,Robinson,9043518406,lori.robinson5027@example.com,"651 Duane Motorway Apt. 004, Port Geraldview, WV 31371",Premium
Tammy,Baker,0981920509,tammy.baker4826@example.com,"362 Aguilar Forges, Port Andrea, MN 64673",Regular
Julie,Wilson,4912830062,julie.wilson2087@example.com,"5167 Tristan Locks, Lake Jenniferchester, AL 64916",Regular
Christine,Miller,2923359133,christine.miller2912@example.com,"PSC 3562, Box 8724, APO AA 91996",Regular
Maria,Johnson,0941477168,maria.johnson30@example.com,"244 Kelley Via, South Jamesberg, PA 64491",Regular
Adam,Mills,7322322426,adam.mills9386@example.com,"125 Garcia Junctions Apt. 878, Thomastown, KY 34339",Regular
Steven,Horton,6434410579,steven.horton6416@example.com,"3293 Joseph Village, Elizabethbury, KY 95773",Regular
Neil,Ray,5089775472,neil.ray9298@example.com,"6250 Janice Extensions, North Kevin, TN 59299",Regular
Scott,Martinez,8724849261,scott.martinez531@example.com,"56820 William Brooks, Davidsontown, PA 66238",Premium
Wyatt,White,9252109423,wyatt.white2984@example.com,"27929 Gary Corners, North Lauraburgh, GA 63309",Regular
Carla,Middleton,5799883594,carla.middleton9870@example.com,"24080 Wells Bypass, East Timothyside, CT 64820",Regular
Daniel,Reed,8524608889,daniel.reed5214@example.com,"USS Weaver, FPO AE 47443",Wholesale
Christopher,Lopez,6009997494,christopher.lopez3620@example.com,"64873 Martinez Key, Port Danielmouth, PA 75973",Wholesale
Ronald,Ramirez,4329786715,ronald.ramirez9266@example.com,"995 Miller Prairie Suite 770, South Traciland, WA 84938",Regular
Janet,Morse,5336359217,janet.morse1706@example.com,"155 Fisher Viaduct Apt. 438, Brownville, CA 45438",Premium
Kevin,Garrison,1889594919,kevin.garrison8130@example.com,"73366 Torres Crest Suite 313, Valenzuelatown, WV 98080",Wholesale
Aaron,Davis,1106382244,aaron.davis2305@example.com,"518 Darlene Oval Suite 517, West Justinbury, MO 76406",Premium
Angela,Tyler,4594893049,angela.tyler5426@example.com,"06956 Carrie Squares, East Sarah, MH 25492",Regular
Christopher,Ruiz,6640307505,christopher.ruiz1275@example.com,"0810 West Centers Apt. 796, Coreymouth, PA 21763",Regular
Maria,Johnson,5374945583,maria.johnson3900@example.com,"5493 Sellers Pass Apt. 268, North Taylorside, VI 49770",Premium
Victoria,Bush,2019703078,victoria.bush5683@example.com,"5881 Deborah Stravenue, East Joanmouth, MT 13411",Regular
Nicole,York,7844246760,nicole.york5235@example.com,"765 Davis Junction Suite 458, Lauramouth, OK 87609",Regular
Tiffany,Gomez,1499014090,tiffany.gomez2751@example.com,"52165 Andrea Views Suite 390, Lesterfurt, WA 53233",Regular
Todd,Miles,4203157997,todd.miles1454@example.com,"24507 Pierce Mews, West Brad, AS 82281",Regular
Robert,Hunt,9227166239,robert.hunt5501@example.com,"PSC 0177, Box 2655, APO AP 09326",Premium
